PrimaryDI|deviceRecordStatus|devicePublishDate|deviceCommDistributionEndDate|deviceCommDistributionStatus|brandName|versionModelNumber|catalogNumber|companyName|deviceCount|deviceDescription|DMExempt|premarketExempt|deviceHCTP|deviceKit|deviceCombinationProduct|singleUse|lotBatch|serialNumber|manufacturingDate|expirationDate|donationIdNumber|labeledContainsNRL|labeledNoNRL|MRISafetyStatus|rx|otc|deviceSterile|sterilizationPriorToUse
c8022f83-3b1c-4739-a47f-5058525462e0|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Plus Profile|3502550|3502550|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 550cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
fe94491f-b280-4b5c-badb-03279bc11153|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Plus Profile|3502400|3502400|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 400cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
a23ee161-0dbb-40a1-a627-42ac874d4887|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Plus Profile|3502250|3502250|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 250cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
a068cf6c-19f5-4ded-8019-1f253195de81|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Plus Profile|3502175|3502175|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 175cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
ca9fca24-1405-4883-b249-c27806074e59|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Profile|3501697|3501697|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 700cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
3e4f9da8-073f-4ada-a8dd-013d2f3f5cd2|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Profile|3501645|3501645|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 300cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
f8111962-029f-48d3-b275-7293599f115b|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Profile|3501630|3501630|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 225cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
e555612a-a59b-4d8e-b69d-762e222f1a5b|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|468-560|468-560|Allergan, Inc.|1|NATRELLE 468-560 Saline BIOCELL Shp Full||||true||true||true||true|||true|MR Safe|true||true|
d476ff03-7eab-419e-91fa-b26778a877e2|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|468-300|468-300|Allergan, Inc.|1|NATRELLE 468-300 Saline BIOCELL Shp Full||||true||true||true||true|||true|MR Safe|true||true|
027f7df6-ae10-4cc8-9db1-cb9d69e82e3a|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|363LF-300|363LF-300|Allergan, Inc.|1|NATRELLE 363LF-300 Sal BIOCELL Shp Full||||true||true||true||true|||true|MR Safe|true||true|
c5e3392f-a22f-4c02-91e8-868e8937b1f6|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|168-550|168-550|Allergan, Inc.|1|NATRELLE 168-550 Saline BIOCELL Rnd Mod||||true||true||true||true|||true|MR Safe|true||true|
df37ecaa-d8f7-4019-b0cc-13a149a70423|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|168-300|168-300|Allergan, Inc.|1|NATRELLE 168-300 Saline BIOCELL Rnd Mod||||true||true||true||true|||true|MR Safe|true||true|
5ef4782d-9a4c-46c3-993e-3e08d6d6fe8a|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|168-210|168-210|Allergan, Inc.|1|NATRELLE 168-210 Saline BIOCELL Rnd Mod||||true||true||true||true|||true|MR Safe|true||true|
46868fad-30db-463b-8555-2489eceda955|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|163-655|163-655|Allergan, Inc.|1|STYLE 163, 655CC IMPLANT||||true||true||true||true|||true|MR Safe|true||true|
6109da21-fe30-4a1f-9b1e-649f41d967e1|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68LP-550|68LP-550|Allergan, Inc.|1|NATRELLE Style 68LP-550 Saline Round Low||||true||true||true||true|||true|MR Safe|true||true|
3f031469-f148-408b-b1f2-736084600a62|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68LP-420|68LP-420|Allergan, Inc.|1|NATRELLE Style 68LP-420 Saline Round Low||||true||true||true||true|||true|MR Safe|true||true|
e84ccd9f-30f4-4cc3-a20d-d42ce5a20786|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68LP-400|68LP-400|Allergan, Inc.|1|NATRELLE Style 68LP-400 Saline Round Low||||true||true||true||true|||true|MR Safe|true||true|
7a34e09c-aeb6-4950-865c-8b33587f466a|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68LP-325|68LP-325|Allergan, Inc.|1|NATRELLE Style 68LP-325 Saline Round Low||||true||true||true||true|||true|MR Safe|true||true|
ea9c1811-d7c4-4860-9ff2-6d8679a15e26|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68LP-250|68LP-250|Allergan, Inc.|1|NATRELLE Style 68LP-250 Saline Round Low||||true||true||true||true|||true|MR Safe|true||true|
82bc90f1-5214-4abf-9a2f-35a7e018f119|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68LP-225|68LP-225|Allergan, Inc.|1|NATRELLE Style 68LP-225 Saline Round Low||||true||true||true||true|||true|MR Safe|true||true|
772e03e5-96b9-4654-a349-9c1d63001650|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68HP-500|68HP-500|Allergan, Inc.|1|NATRELLE Sty 68HP-500 Saline Round High||||true||true||true||true|||true|MR Safe|true||true|
3c77198a-45f3-46ff-9340-00395d426394|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68HP-465|68HP-465|Allergan, Inc.|1|NATRELLE Sty 68HP-465 Saline Round High||||true||true||true||true|||true|MR Safe|true||true|
3d8cb3e9-ac3c-4154-8fdf-9c53be29a908|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68-150|68-150|Allergan, Inc.|1|NATRELLE Style 68MP-150 Saline Round Mod||||true||true||true||true|||true|MR Safe|true||true|
ff4cd72a-8aba-4806-80f4-80b229ac502c|Published|2015-09-09||In Commercial Distribution|IDEAL IMPLANT|47501|475|IDEAL IMPLANT INCORPORATED|1|Round, smooth-surface, saline-filled breast implant.||||||true||true||true||||Labeling does not contain MRI Safety Information|true||true|
0324b5c7-7fb7-400c-a519-e83398d5016c|Published|2015-09-09||In Commercial Distribution|IDEAL IMPLANT|44001|440|IDEAL IMPLANT INCORPORATED|1|Round, smooth-surface, saline-filled breast implant.||||||true||true||true||||Labeling does not contain MRI Safety Information|true||true|
791cf032-2bc3-4254-a1e0-c6fdb7ecece5|Published|2014-09-17||In Commercial Distribution|MENTOR Diaphragm Valve Fill Tube with 45 Degree Connector|600975-003|600975-003|MENTOR TEXAS L.P.|1|DV Fill Tube||||||true|true|||true||||Labeling does not contain MRI Safety Information|true||true|
977eca1f-4db3-453e-a334-680fc20b00a3|Published|2014-09-17||In Commercial Distribution|MENTOR SILTEX CONTOUR PROFILE SPECTRUM|3542512|3542512|MENTOR TEXAS L.P.|1|Post Operatively Adjustable Saline Breast Implant, 350cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
33d329d1-62fd-4197-b22f-01b5ce595115|Published|2014-09-17||In Commercial Distribution|MENTOR SILTEX CONTOUR PROFILE SPECTRUM|3542511|3542511|MENTOR TEXAS L.P.|1|Post Operatively Adjustable Saline Breast Implant, 275cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
d7c4ddd6-99cd-4363-a063-1c4b9026fc7f|Published|2014-09-17||In Commercial Distribution|MENTOR SILTEX Round SPECTRUM|3542440M|3542440M|MENTOR TEXAS L.P.|1|Post-Operatively Adjustable Saline Breast Implant, 275cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
237c887a-89fd-4253-b0dc-bda6db3e873b|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round SPECTRUM|3501490|3501490|MENTOR TEXAS L.P.|1|Post Operatively Adjustable Saline Breast Implant, 575cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
4faa52ac-d0d7-47e4-9672-a30b84de512b|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round SPECTRUM|3501485|3501485|MENTOR TEXAS L.P.|1|Post Operatively Adjustable Saline Breast Implant, 525cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
6dcff963-1d71-40ad-ae41-51dfd398caec|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round SPECTRUM|3501440|3501440|MENTOR TEXAS L.P.|1|Post Operatively Adjustable Saline Breast Implant, 275cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
fb94baad-a5cb-4691-80fc-9540480dfbd9|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round SPECTRUM|3501430|3501430|MENTOR TEXAS L.P.|1|Post Operatively Adjustable Saline Breast Implant, 225cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
dd54983b-4829-4d69-a877-2ad454447b83|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round SPECTRUM|3501420|3501420|MENTOR TEXAS L.P.|1|Post Operatively Adjustable Saline Breast Implant, 175cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
76796de6-6864-4a8c-8585-efcc09b2d72e|Published|2014-09-17||In Commercial Distribution|MENTOR SILTEX CONTOUR PROFILE Moderate|3542912|3542912|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 275cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
0578e0b1-24a6-42ca-9b5e-b7ff79045f59|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round High Profile|3503420|3503420|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 420cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
3a62d421-b80f-46e0-a7a2-4205ee7ebfa8|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round High Profile|3503310|3503310|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 310cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
6d7352a9-c9e8-472b-bf20-93fbd834fdb4|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round High Profile|3503290|3503290|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 290cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
e26bf40a-db54-46f3-bef5-079383ed53c5|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round High Profile|3503250|3503250|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 250cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
caaedb5c-86a7-493f-a746-86e259bc0bad|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Plus Profile|3502700|3502700|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 700cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
99c4ab0b-1c03-4f32-8db1-d69ff68185b7|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Plus Profile|3502500|3502500|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 500cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
8fd1557d-d978-4123-8119-59932d35a53d|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Plus Profile|3502450|3502450|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 450cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
363d3c31-1240-4a0a-bd69-ca399ff8b3d9|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Plus Profile|3502425|3502425|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 425cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
ebdef10c-7b39-4e6c-b35d-a78322c9d31d|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Plus Profile|3502325|3502325|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 325cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
b24f5d93-0aac-4ffc-81d5-959f9dac098f|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Plus Profile|3502300|3502300|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 300cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
21f7c545-8477-4938-bd74-90f4b66cf891|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Plus Profile|3502225|3502225|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 225cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
1d0e94d8-b917-49e4-93ad-26ba160256cd|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Plus Profile|3502200|3502200|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 200cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
2618cc36-d40a-4b0c-bfa1-0b5bdfe62c6b|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Profile|3501685|3501685|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 525cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
5d473912-2915-4e8b-bfa2-39b6f3c7e950|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Profile|3501680|3501680|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 475cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
933a6110-429e-4eeb-8b70-99ea6b14929d|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Profile|3501670|3501670|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 425cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
b01867dd-70b2-4575-b8fb-344684653fde|Published|2014-09-17||In Commercial Distribution|MENTOR Smooth Round Moderate Profile|3501660|3501660|MENTOR TEXAS L.P.|1|Saline Breast Implant with Diaphragm Valve, 375cc||||true||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
8ba0ec1a-c65f-4ab2-a37a-49846f9c6768|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|468-450|468-450|Allergan, Inc.|1|NATRELLE 468-450 Saline BIOCELL Shp Full||||true||true||true||true|||true|MR Safe|true||true|
0b69753e-bc11-45a6-af55-8d5ce46f36be|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|363LF-560|363LF-560|Allergan, Inc.|1|NATRELLE 363LF-560 Sal BIOCELL Shp Full||||true||true||true||true|||true|MR Safe|true||true|
4ac2ec27-9987-4d70-8be5-288ed40709b4|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|363LF-450|363LF-450|Allergan, Inc.|1|NATRELLE 363LF-450 Sal BIOCELL Shp Full||||true||true||true||true|||true|MR Safe|true||true|
259e3f7d-ffb6-42f0-971d-fc86e8c92b3a|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|363LF-410|363LF-410|Allergan, Inc.|1|NATRELLE 363LF-410 Sal BIOCELL Shp Full||||true||true||true||true|||true|MR Safe|true||true|
271402be-d2c8-4fc5-9722-60fed64d5b9c|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|168-700|168-700|Allergan, Inc.|1|NATRELLE 168-700 Saline BIOCELL Rnd Mod||||true||true||true||true|||true|MR Safe|true||true|
d653b4d0-d602-4af8-8861-2eaa28e7f5f3|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68LP-525|68LP-525|Allergan, Inc.|1|NATRELLE Style 68LP-525 Saline Round Low||||true||true||true||true|||true|MR Safe|true||true|
ab036dcf-e961-4978-bec9-243ecbf7d61e|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68LP-350|68LP-350|Allergan, Inc.|1|NATRELLE Style 68LP-350 Saline Round Low||||true||true||true||true|||true|MR Safe|true||true|
c6b12943-ddc8-4335-ac98-63b6926fcf9d|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68LP-300|68LP-300|Allergan, Inc.|1|NATRELLE Style 68LP-300 Saline Round Low||||true||true||true||true|||true|MR Safe|true||true|
73364b25-e3c0-4d99-a7f5-96a3eec3df17|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68-750|68-750|Allergan, Inc.|1|NATRELLE Style 68MP-750 Saline Round Mod||||true||true||true||true|||true|MR Safe|true||true|
3927b7d5-e9f9-49d6-a85d-6b5572b3aa93|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68-700|68-700|Allergan, Inc.|1|NATRELLE Style 68MP-700 Saline Round Mod||||true||true||true||true|||true|MR Safe|true||true|
087b781e-aca2-4848-bbff-65a85b793e3d|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68-360|68-360|Allergan, Inc.|1|NATRELLE Style 68MP-360 Saline Round Mod||||true||true||true||true|||true|MR Safe|true||true|
61f0df7a-2bb7-4881-9274-864ee339094e|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68-330|68-330|Allergan, Inc.|1|NATRELLE Style 68MP-330 Saline Round Mod||||true||true||true||true|||true|MR Safe|true||true|
a79c9806-896a-4d2f-b3d9-886df38985b0|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68-300|68-300|Allergan, Inc.|1|NATRELLE Style 68MP-300 Saline Round Mod||||true||true||true||true|||true|MR Safe|true||true|
f734f056-c23c-4416-95ff-d8f6c96fe493|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68-270|68-270|Allergan, Inc.|1|NATRELLE Style 68MP-270 Saline Round Mod||||true||true||true||true|||true|MR Safe|true||true|
138171a2-190d-4adf-bcf1-70ef3805f49f|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|68-180|68-180|Allergan, Inc.|1|NATRELLE Style 68MP-180 Saline Round Mod||||true||true||true||true|||true|MR Safe|true||true|
fb99a9b3-eabf-4779-8e3d-9a7ed1beaef8|Published|2014-09-17||In Commercial Distribution|NATRELLE Saline-Filled Breast Implants|468-620|468-620|Allergan, Inc.|1|NATRELLE 468-620 Saline BIOCELL Shp Full||||true||true||true||true|||true|MR Safe|true||true|
